5476	1282,1182
124872	59,115,24
1118	96
114786	32
5152	245,283,434,491,201,371,115,63,311,558
22850	455
7732	231
23312	225
55672	1006
6938	123,294,150,530,946,289,284,140,65,92
5564	289
344148	374
390616	469
4191	142,294
336	58
1301	318
317781	39
51119	184
165324	157
11122	184
5354	285,143,203
85458	280,297,463
79934	302,57
3687	121
221477	284,666,163,543
55311	388
728042	255
170954	231,1877
2824	455,314
63915	333,38
4597	69
85027	1038
10735	248,469,313,292
11144	153,187
64224	659
80235	185
126520	716
79725	153,651
4521	83,99,47,102,87,98,95
3208	40
8976	337
84942	69
100505993	19
2312	36
3096	179
1030	360
54490	2
158880	79
570	109,210
5191	102
114790	99
3761	97,259
883	185,179,294
4610	127,581
647174	60
342897	19
6199	82
9352	249
84674	75
10243	1121
55254	421
54542	241
28984	302
387804	0
51652	149,286
3275	225,334
8330	0
5976	275
80765	84
3549	49
23220	166,257
353133	51
389874	77
256302	2
55719	542
51112	169,206
134353	56
8912	248
253559	626,0,497,524,347
65056	57,1010,1274,1289,1667
51200	47
137797	83
4956	108
55626	360,362
79003	87,587,745,351,481
9722	387,2367
23604	31
100529241	440
7049	351,515
440563	243
283237	617,283,369,181,378,703
23047	186
727837	135
116255	48
728577	410
374928	227
27315	83,110,25,126
654463	206
2307	75
2706	215
6609	185,1146
9200	35
5973	170
79590	139,180
389072	490
653282	255
26659	223
79959	229
147323	0
5502	171
644974	186
8312	389
4969	561,24,279
4722	82
6529	411
84851	305
3487	312
83752	222
152002	108,83
160492	245,511,189,11
926	59
60482	301,1005,298,387
90835	496
6137	249,76
3024	80
65125	643
8894	246
662	104
374739	37
85379	26
23363	314
153768	118,408
80185	203,572,210,325
10867	116,183
3439	54
124	114
1429	466,505,589
57167	115,101
9821	558
4259	428
100130451	127
2483	191
3611	207,462,397,161,181
9480	32
645922	78
55760	491
54866	68
57569	357,96,285,252,214
284433	0
10507	572
84034	159
83729	246,224
51527	219,186,118,633
6694	85
203062	185
7222	75,74
91392	255,378,161,157,259
29085	615
9627	92,1566,46,262,239,308
317761	110
57413	767,51
730005	0
145497	114
131583	934
3823	45
4360	123
58489	119
27346	145
57596	146,72
57703	300
338442	74
3162	107
79567	124,121,117,186
351	196,200,192
11018	116
6337	91,289,264
9127	0,22
51434	1
6863	246
11052	110
114299	74,192
57514	532
55851	182,220,204
196792	334,304
124590	446,190
8322	313
81328	0
10921	280,341,475,356
7032	142
3664	340,304
158297	303,350
56833	210
51471	35
3108	86
257240	599
643338	535
115024	78
25937	204,340,257
79041	91
10636	182
6880	467,230
56246	187,248
91978	10
7033	180
55532	211
1734	782,49,155,798,551,422,316
400793	8,172
81857	63
56104	0
219479	0
128853	482,720,77,407
127428	229
2242	96,119,0
374918	23
58189	266
644	83,177
3360	47,513
148345	0
5308	638,1823,1589,215
114971	193
92162	9
5275	168
4185	21,617
1802	371,195,834,413,670,376,831
284340	216
2775	897
7494	48
90233	157,195
83982	56
84624	200
285605	71,94
79968	201,119
2273	49,217,197,260,329,711
65117	160
57616	306,65
64718	390,595,29
84919	406
100506115	202
92335	274,419
3231	223
170689	0
3646	28
54972	193
4857	318
4828	419
64756	230,36,510
9231	70
1902	426,348
2331	404
646892	0
10766	707
2001	230,128
120935	234
4357	87,333,157
5796	316,431
10291	132,155
3695	232
285800	241
56980	232,216
284161	143
84084	454
26517	383
56683	365
4669	340
10585	202,442,212,294
353132	476
5173	454,451,141,242,394
219654	187
5245	190,98,146
5453	35
3171	197
427	312,197
245928	0
5121	81
51341	279,115
131177	297
4499	110
4299	275,420,485,407
11092	161,154
84173	481,342,665,779,386,437
11001	232
84899	399,246
197257	52
51304	277,274
84528	190
9043	209,308
23421	140
51082	205,456
1435	413
100128124	287
9519	307,605
54496	209,850,344
80264	181
27338	368
483	174,210
163049	162
4145	400,300,338
100507588	121
146433	555,538
79646	326
404636	307,402,249,78
4698	105,109,126
1540	415,302,278
7360	283,306
3075	240
27069	204
399726	470
84833	401,310,114
124460	173
163051	161
148932	231,57
5218	144,266,157,311
58527	200
440712	639
401024	0
6045	233
10143	54,16
138803	0
285195	209
84148	18
23411	432,53,245
83857	474,59
3852	163
114897	169,510,433,249
140458	114
3361	576
90737	114,253
3593	42
10863	110
114824	425,339,424,439
9162	868,680,2
55165	304,182
1409	92
55192	32
81493	100
25912	418,390
9521	74
51530	85,194
27333	640
9175	176,406,291
9739	686
90649	117
25841	425
1088	102
5373	70
100462977	951
120406	98
3603	216,361,101
151246	113
9819	1016
51205	464,495
8458	20
26039	599,101
93099	183,8,62,83
64499	23
10381	396,123
92597	294,197
84167	156
3764	346
7753	765,232,376,428
54438	229,747,284
23398	319,437,199,75
8038	413
10457	161
387601	0
727830	29
6189	80
140701	328
28955	395
2517	83
80778	174,107
7547	565,505
127124	106
283948	633,658
22802	44
100527949	140,165
9882	401
115752	545,819,1156,739,190,548,267,351,221,962,22
90	249,430
317749	274,634,130
4712	124
54847	651,982,1829,1171,1411
9717	180
51686	67,15,167
51380	109,284,268
11174	857
79819	56
92960	28,203
170622	328,144,67,313
27042	97
8554	741,148
10073	445,340,145
25797	122
285989	219
51676	489,370
245812	103
389206	580
55770	166
27233	427
23332	390
81691	263,375
4117	229,303
55872	464,406
11218	357
7145	189,398
113540	67,123
390445	0
126069	285
26084	211,284
11036	95
84301	213
6747	156,111,132
135948	0
7764	271
9779	264,1665
23111	270,94,287,218
4606	51
11178	111
10870	114
84890	304
9481	278
55335	500
133746	549
29121	27
5581	197
342979	0
2280	174
273	216
63941	106
23596	145
160298	48
4991	0
147686	307,238,189,349,464
2262	428
29128	576,138,236,480,164
2912	669,239
131	30,241
84542	304,648,264,303,377,396
84725	402
55683	147
26355	90
10425	350,340,462
27125	408
155382	115
51422	474,159,611,87,321
378951	177
151516	577
23096	201,93
60675	154
6416	69
85446	356
3659	234
84443	0
79810	507,335,16
1788	338,267,37,118
51192	153
2186	61
680	149
8826	101
117195	361
2783	273
56649	370,647,291
127064	0
80019	322
57558	356
64789	205
1997	373,228
6650	363
2879	334,412
200373	126
4043	85
2077	261,264,165,302
2036	180,225,173,168,171
115950	137
10266	68
157285	87
125058	96,126
55954	90,251,136
10573	78
339168	69
128308	148,215,260,177,110,289,218,222
51765	301,10
25790	18
41	296,0
3084	765,517,986,250,233,714,173
2887	532,31,285
54758	102
23195	187
83992	92
23040	695,867,656,887,679,878,790,811
9612	321
389177	35
256710	90
56652	197,675
284521	374,499
9058	67
4292	198,866,629,716,287,830
2664	342
84525	464,535,235,191
60561	231
4245	739,495,216,427,653
896	568,750,849,439,199
51499	40
127294	163
124565	418
55117	495,339
5539	47,70
345757	226
23185	317
54873	443
6470	509,211
9341	115
3609	317
5045	226,279,380
55227	277
1672	150
23014	39
80832	423,225
2768	164,252,329
9526	216
389493	83
1102	367,259,647,447
7027	212
1478	58,54
439	47,14
51537	257
345651	102
115708	119
8676	192
54981	245,597,626
23469	26,367,831
253582	83
386682	45
18	938,260,166
338322	17
5826	152
6598	207,239
22797	253,63
63035	44
54680	149
7105	719,163,489
54928	286
4790	467,277
3652	267
9278	152,134
29097	581,114
374378	421
148	994,686
6453	346,268
84337	64
7709	239,300,463,260
8383	0
146279	72
81539	1108,993,258,971,769,1231
726	185
2703	53
55156	255,371
728318	0
6659	794
157	147
2009	69
317701	84
1909	530,715
58480	666
7179	529,391
22905	448,244
163154	105
654254	11
2627	283
1213	443
352954	249
643988	81
27324	188,171
6323	18,227
6209	132,62
9209	122,423,175
728137	46
1990	41
84530	388
10319	98
114926	756,49,364,135
7699	1187,1079,918,1294
79873	119
55079	295
51744	225
440699	56
9022	29
93233	683
84817	181
6205	92
283080	178
284467	69
166752	0
5141	84,0,108,307
10362	68
343069	257
952	150
4804	125
6758	53
90485	227
9636	107
26064	196,152,367,539,254
4158	206,177
644096	87
283985	216
90332	41
54737	101
57649	530
26291	572
51364	167
5949	114
140873	145
8729	294
80864	81
84189	459
84446	277
3948	166,112
55009	29
66000	309,313,375
7701	438
441272	184
55240	89,474,157
51074	127
4016	326
94101	220,110
10006	224
100507290	26
25903	1035
168391	270
7411	166,59,102,163
83642	2056
9027	167
5695	48
7163	378,216
57198	0,180
401505	107
79726	129,102
258	101
199990	2563,972,1103,26,773
170370	102
81466	0
339122	49,315,37,64,27
55844	2037,505
10098	435
59351	95
79637	337
30832	306
83896	40
54537	114,145
141	455,442,541
80739	40
26271	407,109
29117	160
100131755	202
254950	0
10911	60,41
1060	183
3590	49
3759	383
2104	442,281,244,312,173,362,318,314,261,438,722,541,194,696,537,286
55796	137,79,66,404
2894	101
4221	73,61,497,376,504,110
10758	268,154,507
8644	46,69
55628	57
389114	186,352
972	187
2526	283
53831	102
150684	37,131,138
81576	293,236,817,503,1008,1145,621,633
29880	67
10003	109
201626	133
143098	363,337
80731	161
3420	35
55800	407,806
5130	212,148
728072	255
147166	277
5684	116
6261	130
25998	550
344658	366,389
374454	29
54903	586,75,94
4869	245
8349	42
200810	169,220
2812	27
285855	295
2830	230,294
3670	548
7391	207,111,353
79684	571,1448,24
2969	409
643803	26
149708	89
78988	490
149018	123
150372	38
11034	438,255
4909	141
100533106	364
144321	47
5148	144
129831	123
3065	63
27113	164,281
493911	299,318,399,518,517
344901	67,0
7621	461
57156	212
100505679	12
333929	68
285231	69,186,213
10743	469
1345	407
23029	30
23767	316,510
758	223
14	123
219968	0
84640	2015,534
2587	497
100505478	159
10898	143,277
29800	362,304
9556	97,315
25946	311,61,266,216
2328	94,111,281
51124	97
3786	36,225
83876	294,149,80
7867	642,148,163
80258	90
387914	85
284391	175
4580	106
91947	159
10011	4,605
5213	39,128,274,185
3554	241,619,165,448,328,223,442,382
10273	415,720
6158	42
10127	332
119180	13
6936	405,130
9191	202,235,173
118427	107,704,418
1000	37,424
11222	195
9818	246
221823	81
27181	67
79893	316
140876	347,402
79783	24
3955	126,88,17
5367	75
259197	264
22974	698
119	344,265,511
54980	328
64132	109
4438	115
54899	224,453,99
29887	137,76,218,215,262,258
55039	121
83931	450,213
84992	544
8904	367,250,155,197,282
2597	348,188,280,174
5441	21
84650	63
8370	28
79607	183
340980	0
284069	153
10966	126
1871	136,327
92344	867,27
342926	378,196
79930	394,217,5,202,284
55664	215
57584	487
8517	163,414,258,24
64770	91,635
3912	335
10908	86,240,271,283,400
6637	788,201,122,64,153
51015	18
57642	100
548644	100
9747	816,133,173
1844	86
116966	252,303
347527	0
7186	57
80829	168
10346	379
51447	300,214,252,249
100170765	12
252969	293,675,131,174
25932	285
93550	924,252,576,600
132228	87
7965	378,433,146,113
79183	121,145
139341	143
124801	323
7593	561,243
252995	67,226
100505385	181
10847	385
23307	118
5730	75
1260	224
138429	45,210
353333	62
2220	10
1591	398
100132396	282
100130357	178
51726	222
5606	265,94,477
1390	407,357,54,196,63,165,115,116,161,548,270,689,187
100287932	172
55902	282,121
153572	242
2023	1164,522
1977	120,1523,1525,1723
644943	154
9788	552
1669	125
54913	851
1825	155
3445	30
90625	538
23137	117
1285	162
150468	79,515
7335	314,290,335,436,384,296,470,673,176,427,279,70,228,307
1959	401,209,337,351,168,218
55693	832
132204	296,369
89797	229,361,257
344558	0
11167	175
113146	120
10803	167,180,302
6383	618
8621	282
7059	105
22985	183,28,328
151871	247
5119	197
85300	430
4861	196,36
256714	117,110
9246	653,96
339559	294,591
222537	32
8139	148
9646	426
2210	50
80045	143
55321	672,521,337
79664	250,501
9686	371,388,92,506,459,318
57325	437
10621	344,118
56901	264
22874	330
285973	76
25862	102,222
8530	276
55207	221
84033	74
28513	297
8491	325
221935	823,139
202559	279
390748	54
8999	525,528
29919	535,391,149
25873	69,173
55357	180,339
10251	508,364
389541	74
729159	61
4626	95
7993	25
8431	136
5885	288
25800	290,317
221302	260
83394	151
26253	165
6235	70
83661	203
9875	93
79948	64
54843	344,668,558,1024,249,595,352
170680	324
23172	45
51725	210
26015	135
198437	140
100287226	76
340204	57
2817	221
116238	115,123
79465	81
57704	532,524
126669	24
646424	0
25778	64
1605	779,259,700,538,469,558,311,722,470,418,565,569,475
497190	200
6892	346
6373	210
94056	141
1945	87
969	81
196446	195
23536	1148,169,674,1447,1407,942
100129278	261
9477	432,160,129
4207	727
4089	538
1501	924,271,190
286046	27
549	35,80
27161	41
112479	43
130557	327,218
338675	0
25895	125
22917	20
946	208
106821730	357,440
55561	0
55100	58
1361	67
81061	0
23601	221,197
100126447	83
161357	758,365
55328	135
51186	301,225,304,222
153657	103,11
3678	68
85481	0
24141	495
196374	12,64
51061	1261,660,1391,148
583	234
7852	95,304
7535	207,146
8817	537
728597	160
8808	126
2304	660
23308	290,187
390502	4
64801	29
23284	749
63891	144
144568	168,180
441282	299
4990	179
57126	56
85413	67
30827	733
10947	291,232
3827	234
26716	495,491,608
101929983	0
4589	190,288,227
2992	233
2639	108
55350	892,846
29109	112
26664	0
220992	340,244,194,189,211
163	189
23743	59
51257	441,170
84792	468
8838	136,110
30814	58
8022	134,117
51567	25
57644	383
3859	24
197342	0
51747	168,189
1577	420,130,969
55911	33
1572	72
7511	473,557,160,350,120,309
886	153
151306	868,734,360,247
51068	140
25979	310,44
4733	131
1329	29
2835	222
51373	30
3728	133
60592	27,143,178,45
3568	575,644
729515	760
54825	274,88
320	276
5663	284
6561	898,25
80314	305,122,303
811	80
55806	665
819	141
3680	53
51507	113
121275	0
3768	705
205147	110,190,107,174
353174	83
5095	106
23108	40,90
2578	81
164656	72,114,62
79169	235
131601	367
23301	528,295,482
4781	352,338,535
4716	109
221830	21
7520	140
347411	0
27443	438,418
92154	260
1378	140
57113	222
1054	323,186
27292	129
79290	309
3797	657
10397	270,586,189,326
7579	167
100113407	51
3052	217,180,275
29991	42
5899	190
26167	229
101928841	825
9663	239
729359	0
64895	249
1311	36
338599	0
11081	619
56943	146,89
729355	32
701	212
340156	297
55139	410,101,174
643418	0
2539	148,127
64327	215
2779	116
114757	363
29942	19,123,933
85439	413,309
5573	6,207,369,179,309,176
2491	13,176,270
130074	413,161,140,81,707,258,30
199870	102
10314	70,164,75
120066	0
3105	84
9793	126
79699	195
1775	110,133
140612	71
84190	69,422
2530	1727,1786,1629
100527963	28
118491	121
80863	116
1512	117,1192
64236	39,131
2946	94
10678	104,238
84256	363
728498	96
328	327,266,332,276
80095	618
53349	107,721,102
729574	0
26268	51,331,310
117532	15
56928	80
84952	193,78
54884	191
7711	264,147,217,161,238
8425	17,0
5001	143
11132	196
9605	125
103344718	2789
3263	61
192286	37
51463	144
9833	194,184,580,251
23367	24
389075	0
4108	280
22993	576
83483	61
23456	43
28991	286,399,132,264
80024	808,258,210
1687	88,333,595
7404	1005
22843	129
1188	152,210
3142	457
149111	410,698,194
7455	165
221191	395,514,392
54805	163
7293	41
374899	365,67
374569	85
92999	281
219431	0
54936	53
11274	338
64746	47
140890	845,969,660,159,631
83604	259
23760	87,115
23406	182
200014	151
80347	549,202,157
54552	256,139
8484	25
2717	110
83741	512
771	390
148223	69
84516	177
221908	97
392465	41
8706	769,565,446,419,351
6495	248
340146	188
6558	164
51317	624
1586	172
339669	146,382
7918	551,685,661,554,337
1456	247,522,519,719
3561	92
91181	72
64856	226
53828	196,332
613227	0
257044	59,360
7001	180
84179	314
10940	28,40,100
3643	411
2346	261,403,811
2195	188
55754	278
5202	50
2555	412,441,344,673,328,315
57696	72
149095	114
29074	142
337970	0
79885	183,185,133
55171	389,480,131
57105	549,499,572,678,308,409,476,701
100507055	142
29079	95,63
219557	182
4084	290
85477	276,210
963	166,171
57862	450,1009
147040	1054
10199	352
56605	256
284349	268,630
23254	236,301,281,311
6340	139
112724	490,185
55633	214
5627	341,332
56139	166
8798	128,166
101928917	0
22929	377,307
113451	560,72,386,372,587
55262	222,529
165545	165
54741	114,277
2697	272
6423	241
126017	128
64320	88
65258	689,796
23352	4
283629	157,204
64375	589
9991	183,277,187,246
23237	201
22824	342,129,239
5594	240
8266	86
6830	176,278
54808	365
22930	43
729092	41
11186	131,294,145,477
55656	142
4650	152
23231	459,195,83
55068	624,300,650
27090	276,441
84340	458,480
83719	186,718
84888	180
7153	159
26056	241
283	600,120
5860	180
115123	515
54578	139,153
100507050	145
100288687	0
79033	253,43,411,119,138
63928	423
7040	839,889
9868	449
9318	79
55616	124
401067	779,746
100534012	148
254173	151,177
286410	99
84895	34,314,186
9669	184
90843	227,154
7638	328,190,180
23075	103
4745	173
4817	382,214,105
653140	146
54785	106
26339	97
27249	205
26232	491
140596	14
58533	8,497
145258	147
6002	271,904
4068	361
23519	0
57600	218,154
84221	373,1062
1021	412,517
5094	350
64167	710,273,274,711
55823	317,72
201475	283
9420	204
285313	163,0,172
83932	448
5990	269
64417	143
4821	357
948	281,375,179,295,88,120,414
8239	633
253970	632
25824	128
226	268,309,1087,248,276
63894	323,417,146,546
4982	323
7473	163
23671	409
388701	58
3229	115
8209	86
26524	442
139728	186,18
374920	32
10657	302
56128	245
348110	155,832
79693	13
121549	831
152007	35,243
653602	112
6505	253
339416	61
22895	408
112487	81
57590	103
3632	318,563
220158	146
728082	255
6953	212
6812	197
64843	160
2046	134,125
8682	450,206,311
91522	358
23270	90
56121	230
6302	154
11253	73
8858	7
80303	103,208,623
387748	69
350383	0,316,362
10203	548,383
6604	168,101,129
138050	48
4232	256,174,159,222
641339	227
55002	361
1445	702,183
9508	37
122060	43,520,457,60,370
441061	213
778	62
27341	37
55643	0
5166	320
101929372	1174
4168	323,161
6297	295,281
151188	732
3744	388
113174	50
101059915	102
9143	158
140460	769
10369	69
25920	66
84000	146
10438	156,92,169,79
27133	52
84435	337,129
4701	55
3301	484,191
64928	71,27,174,179,127,166
9369	953,510,1005
90874	114
100526772	131
131377	100
5863	560,609
1628	556
6011	108
3219	204
8161	31
340562	0
81871	0
169841	135,1075
9586	92,390,170,145
3212	120
914	29,63
102724101	13
9702	309,221,238
1439	217
80329	76
5170	149
25940	141,541
115290	245,105
339398	226
2987	303,75,52,78
342184	504,148
10525	101,234
57560	698,433,1064
54555	67
6117	115
5788	213
5917	41
5426	209
3148	193,133,120
7064	203
64753	416,84
85002	45
8174	10
9220	1410
440023	51
728403	0
79654	98
50810	604
4327	153
55757	170
9487	32
11064	31,188
3257	1187,497,488,191,417,1044,271,1286,262
83892	282
81562	36,347,485,285,547,418,404
200081	65
60490	310,406,144
50617	238,180,283
54458	164
56113	212
414332	56
150353	132
440574	69
54965	159
337979	0
79364	54
84056	129,171
22953	37
374407	751
56203	115,209
672	232,19,281,194
8575	659,314,201,77
121599	26,159
10485	192,273
51043	320,458
7644	206
152118	62
3806	13
51283	281
54108	202
5858	29
54742	417
100130705	0
54464	118
1746	212
89894	744,463,251
93474	217
3356	731,243
94030	137
90427	0,245,86,235
123355	223,236,661,657,240
89870	479
5532	135,512
391002	66
10663	81
10062	221,194,250,180
255762	63
9249	248,383,285
415117	257
201243	73
23033	260
158405	175
7257	158
56952	69
285237	311
27146	213
6925	96,538,281,172,137,309,94,518,121,612,399,419
285679	26
8725	48,309
55897	78
8738	6,318,108
81790	378,477,247
6920	146
286464	66,186
23168	12
29906	661
55272	155
9095	51
6314	168,553,110
93058	113,261
5819	390
400120	446
94134	304,71
51091	213
2810	71
123606	71,25
6704	64
55905	36
80759	501,436
57864	232
9468	233,230
57018	666
6542	172,48
64900	158
1200	61
64400	228,257
139105	154
8406	132
51310	504,237,766
1413	35
2107	445,330,149,222,520
130612	585,411
1856	282
114801	2378,324,260,279
84141	478,438
143471	114,262
1371	107
394	315
5068	348,61,38
22868	410,317,425
55219	241
57595	269,818,347
121551	521,50
256006	192
51490	41
285368	151
54510	410
84074	180
81616	263,448,588,308,317
1236	343,214,189,99,75
84915	562
5493	90
23062	83
390155	0
26235	391,509
284217	94
353137	0
7037	142,590,283,183
51350	54
80212	424,613,516,506,474,255
1005	695,325
4130	467
10690	341
84912	324
215	399
687	1294
9730	138,185
9229	61,77,527,76,25
112703	358
80070	0
5692	23
5872	502,141
826	247,244,272,151
3990	57
140686	84
79633	0
387267	45
339487	236,270,263,276,25,235
201164	46
57684	212,125,83
57097	219,463,341
10069	279,87
2653	97
23612	385
2548	367,132,212,397
60684	202
158219	407,37
4090	446,287,362
26683	0
730	114
921	103
374819	666,55
100885848	346
284759	228
80975	280,178,149
55003	31
337959	26
10930	147
994	235,299,277,793,360
84279	68
29923	262,148
9940	21
6847	240,243
56062	182
2788	237
64798	192
1523	38,127,23
8972	54
5613	381
3578	11
6405	238,202,318
128553	887,363
84549	40
6546	24,111
84263	255
79158	192
347344	249
727957	124,237,117
9578	232
80000	271
55705	50
258010	114,217
283234	49
51226	29
1962	487,76
9620	0
4594	265
221188	575,103
489	173
138199	189,106
100137049	101
79056	261
2819	232
55298	398,340
347862	113,40
23205	206
9120	186,313
81876	95
622	250,402,186
90655	64
51330	86
23554	374
387885	0
414318	53
2256	79,594
5718	569,108
5768	75
2057	135
100129654	396
64072	409,390,317
90701	92
23127	287,413
23176	344,238
10567	84
100507607	133,38
93380	311,300,388
10640	251
83468	786,651
5089	271
7348	89
2563	95
64663	93
29941	412
139735	0
402055	7
23140	64
254531	94
255631	42
270	48
56829	388
6870	141
100287441	0
64108	62
6517	200
26150	196
2840	611,382,630,401
1602	423
